route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type
90,C.489,7623895,0,9043,348012,
90,C.489,7623894,0,9042,348012,
90,C.489,7623893,0,9041,348012,
90,C.489,7623892,0,9040,348011,
290,C.489,7628646,0,9064,348144,
290,C.489,7628645,0,9069,348144,
290,C.489,7628644,0,9063,348144,
290,C.489,7628643,0,9067,348144,
290,C.489,7628642,0,9066,348144,
290,C.489,7628641,0,9061,348144,
290,C.489,7628640,0,9065,348144,
290,C.489,7628639,0,9062,348144,
290,C.489,7628638,0,9068,348144,
290,C.489,7628637,0,9060,348144,
290,C.489,7628636,0,9070,348144,
290,C.489,7628635,0,9064,348144,
290,C.489,7628634,0,9069,348144,
290,C.489,7628633,0,9063,348144,
290,C.489,7628632,0,9067,348144,
290,C.489,7628631,0,9066,348144,
290,C.489,7628630,0,9061,348144,
290,C.489,7628629,0,9065,348144,
290,C.489,7628628,0,9062,348144,
290,C.489,7628627,0,9068,348144,
290,C.489,7628626,0,9060,348144,
290,C.489,7628625,0,9070,348144,
290,C.489,7628624,0,9064,348144,
290,C.489,7628623,0,9069,348144,
290,C.489,7628622,0,9063,348144,
290,C.489,7628621,0,9067,348144,
290,C.489,7628620,0,9066,348144,
290,C.489,7628619,0,9061,348144,
290,C.489,7628618,0,9065,348144,
290,C.489,7628617,0,9062,348144,
290,C.489,7628616,0,9060,348144,
290,C.489,7628615,0,9064,348144,
290,C.489,7628614,0,9063,348144,
290,C.489,7628613,0,9061,348144,
290,C.489,7628612,0,9062,348144,
290,C.489,7628611,0,9060,348144,
100,C.489,7625532,1,9041,348071,
100,C.489,7625531,1,9025,348064,
100,C.489,7625530,1,9004,348064,
100,C.489,7625529,1,9040,348071,
100,C.489,7625528,1,9024,348064,
100,C.489,7625527,1,9003,348064,
100,C.489,7625526,1,9044,348071,
100,C.489,7625525,1,9023,348064,
100,C.489,7625524,1,9002,348064,
100,C.489,7625523,1,9043,348071,
100,C.489,7625522,1,9001,348064,
100,C.489,7625521,1,9008,348064,
100,C.489,7625520,1,9022,348064,
100,C.489,7625519,1,9007,348064,
100,C.489,7625518,1,9021,348064,
100,C.489,7625517,1,9006,348064,
100,C.489,7625516,1,9020,348064,
100,C.489,7625515,1,9005,348064,
100,C.489,7625514,1,9019,348064,
100,C.489,7625513,1,9026,348064,
100,C.489,7625512,1,9018,348064,
100,C.489,7625511,1,9025,348064,
100,C.489,7625510,1,9004,348064,
100,C.489,7625509,1,9024,348064,
100,C.489,7625508,1,9003,348064,
100,C.489,7625507,1,9023,348064,
100,C.489,7625506,1,9002,348064,
100,C.489,7625505,1,9001,348064,
100,C.489,7625504,1,9008,348064,
100,C.489,7625503,1,9022,348064,
100,C.489,7625502,1,9007,348080,
100,C.489,7625501,1,9021,348064,
100,C.489,7625500,1,9006,348064,
100,C.489,7625499,1,9020,348064,
100,C.489,7625498,1,9005,348064,
100,C.489,7625497,1,9019,348064,
100,C.489,7625496,1,9026,348064,
100,C.489,7625495,1,9018,348064,
100,C.489,7625494,1,9025,348064,
100,C.489,7625493,1,9004,348064,
100,C.489,7625492,1,9024,348064,
100,C.489,7625491,1,9003,348064,
100,C.489,7625490,1,9023,348064,
100,C.489,7625489,1,9002,348064,
100,C.489,7625488,1,9001,348064,
100,C.489,7625487,1,9008,348064,
100,C.489,7625486,1,9088,348075,
290,C.489,7628943,1,9070,348145,
290,C.489,7628942,1,9069,348145,
290,C.489,7628941,1,9067,348145,
290,C.489,7628940,1,9065,348145,
290,C.489,7628939,1,9068,348145,
290,C.489,7628938,1,9070,348145,
290,C.489,7628937,1,9069,348145,
290,C.489,7628936,1,9063,348145,
290,C.489,7628935,1,9067,348145,
290,C.489,7628934,1,9066,348145,
290,C.489,7628933,1,9061,348145,
290,C.489,7628932,1,9065,348145,
290,C.489,7628931,1,9062,348145,
290,C.489,7628930,1,9068,348145,
290,C.489,7628929,1,9060,348145,
290,C.489,7628928,1,9070,348145,
290,C.489,7628927,1,9064,348145,
290,C.489,7628926,1,9069,348145,
290,C.489,7628925,1,9063,348145,
290,C.489,7628924,1,9067,348145,
290,C.489,7628923,1,9066,348145,
290,C.489,7628922,1,9061,348145,
290,C.489,7628921,1,9065,348145,
290,C.489,7628920,1,9062,348145,
290,C.489,7628919,1,9068,348145,
290,C.489,7628918,1,9060,348145,
100,C.489,7625485,1,9022,348064,
100,C.489,7625484,1,9007,348064,
100,C.489,7625483,1,9087,348075,
100,C.489,7625482,1,9026,348079,
100,C.489,7625481,1,9021,348064,
100,C.489,7625480,1,9086,348076,
100,C.489,7625479,1,9006,348064,
100,C.489,7625478,1,9070,348076,
100,C.489,7625477,1,9068,348074,
100,C.489,7625476,1,9085,348075,
100,C.489,7625475,1,9025,348079,
100,C.489,7625474,1,9020,348064,
100,C.489,7625473,1,9069,348076,
100,C.489,7625472,1,9005,348064,
100,C.489,7625471,1,9024,348079,
100,C.489,7625470,1,9019,348064,
100,C.489,7625469,1,9067,348076,
100,C.489,7625468,1,9023,348079,
100,C.489,7625467,1,9066,348076,
100,C.489,7625466,1,9018,348064,
100,C.489,7625465,1,9065,348076,
100,C.489,7625464,1,9004,348064,
100,C.489,7625463,1,9084,348076,
100,C.489,7625462,1,9083,348075,
100,C.489,7625461,1,9003,348064,
100,C.489,7625460,1,9022,348079,
100,C.489,7625459,1,9082,348076,
100,C.489,7625458,1,9081,348075,
100,C.489,7625457,1,9002,348064,
100,C.489,7625456,1,9021,348079,
100,C.489,7625455,1,9080,348076,
100,C.489,7625454,1,9001,348064,
100,C.489,7625453,1,9020,348079,
100,C.489,7625452,1,9019,348079,
100,C.489,7625451,1,9064,348076,
100,C.489,7625450,1,9018,348078,
100,C.489,7625449,1,9063,348076,
100,C.489,7625448,1,9062,348074,
100,C.489,7625447,1,9061,348076,
100,C.489,7625446,1,9060,348069,
100,C.489,7625074,0,9065,348047,
100,C.489,7625073,0,9070,348047,
100,C.489,7625072,0,9067,348051,
100,C.489,7625071,0,9068,348047,
100,C.489,7625070,0,9069,348047,
100,C.489,7625069,0,9082,348048,
100,C.489,7625068,0,9022,348061,
100,C.489,7625067,0,9083,348048,
100,C.489,7625066,0,9021,348061,
100,C.489,7625065,0,9081,348048,
100,C.489,7625064,0,9018,348046,
100,C.489,7625063,0,9020,348061,
100,C.489,7625062,0,9086,348048,
100,C.489,7625061,0,9004,348046,
100,C.489,7625060,0,9019,348061,
100,C.489,7625059,0,9003,348046,
100,C.489,7625058,0,9066,348051,
100,C.489,7625057,0,9063,348047,
100,C.489,7625056,0,9001,348046,
100,C.489,7625055,0,9062,348051,
100,C.489,7625054,0,9008,348046,
100,C.489,7625053,0,9060,348051,
100,C.489,7625052,0,9022,348046,
100,C.489,7625051,0,9080,348047,
100,C.489,7625050,0,9061,348047,
100,C.489,7625049,0,9007,348046,
100,C.489,7625048,0,9064,348051,
100,C.489,7625047,0,9021,348046,
100,C.489,7625046,0,9006,348046,
100,C.489,7625045,0,9088,348048,
100,C.489,7625044,0,9020,348046,
100,C.489,7625043,0,9005,348046,
100,C.489,7625042,0,9087,348048,
100,C.489,7625041,0,9019,348046,
100,C.489,7625040,0,9026,348046,
100,C.489,7625039,0,9085,348048,
100,C.489,7625038,0,9018,348046,
100,C.489,7625037,0,9025,348046,
100,C.489,7625036,0,9084,348048,
100,C.489,7625035,0,9004,348046,
100,C.489,7625034,0,9024,348046,
100,C.489,7625033,0,9003,348046,
100,C.489,7625032,0,9023,348046,
100,C.489,7625031,0,9002,348046,
100,C.489,7625030,0,9001,348046,
100,C.489,7625029,0,9008,348046,
100,C.489,7625028,0,9022,348046,
100,C.489,7625027,0,9007,348046,
100,C.489,7625026,0,9021,348046,
100,C.489,7625025,0,9006,348046,
100,C.489,7625024,0,9020,348046,
100,C.489,7625023,0,9005,348046,
100,C.489,7625022,0,9019,348046,
100,C.489,7625021,0,9026,348046,
100,C.489,7625020,0,9018,348046,
100,C.489,7625019,0,9025,348056,
100,C.489,7625018,0,9004,348046,
100,C.489,7625017,0,9024,348046,
100,C.489,7625016,0,9003,348046,
100,C.489,7625015,0,9023,348056,
100,C.489,7625014,0,9002,348046,
100,C.489,7625013,0,9001,348046,
100,C.489,7625012,0,9008,348046,
100,C.489,7625011,0,9022,348046,
100,C.489,7625010,0,9007,348046,
100,C.489,7625009,0,9021,348046,
100,C.489,7625008,0,9006,348046,
100,C.489,7625007,0,9020,348046,
100,C.489,7625006,0,9005,348046,
100,C.489,7625005,0,9019,348046,
100,C.489,7625004,0,9026,348046,
100,C.489,7625003,0,9018,348046,
100,C.489,7625002,0,9025,348046,
100,C.489,7625001,0,9004,348046,
100,C.489,7625000,0,9049,348054,
100,C.489,7624999,0,9024,348046,
200,C.489,7627740,0,9065,348126,
200,C.489,7627739,0,9070,348130,
200,C.489,7627738,0,9068,348126,
200,C.489,7627737,0,9069,348130,
200,C.489,7627736,0,9082,348127,
200,C.489,7627735,0,9083,348127,
200,C.489,7627734,0,9081,348127,
200,C.489,7627733,0,9086,348127,
200,C.489,7627732,0,9063,348130,
200,C.489,7627731,0,9082,348127,
200,C.489,7627730,0,9080,348126,
200,C.489,7627729,0,9083,348127,
200,C.489,7627728,0,9061,348130,
200,C.489,7627727,0,9081,348127,
200,C.489,7627726,0,9086,348127,
200,C.489,7627725,0,9082,348127,
200,C.489,7627724,0,9088,348127,
200,C.489,7627723,0,9080,348127,
200,C.489,7627722,0,9087,348127,
200,C.489,7627721,0,9083,348127,
200,C.489,7627720,0,9085,348127,
200,C.489,7627719,0,9081,348127,
200,C.489,7627718,0,9084,348127,
200,C.489,7627717,0,9086,348127,
200,C.489,7627716,0,9082,348127,
290,C.489,7628917,1,9070,348145,
290,C.489,7628916,1,9064,348145,
290,C.489,7628915,1,9069,348145,
290,C.489,7628914,1,9063,348145,
290,C.489,7628913,1,9067,348145,
290,C.489,7628912,1,9066,348145,
290,C.489,7628911,1,9061,348145,
290,C.489,7628910,1,9065,348145,
290,C.489,7628909,1,9062,348145,
290,C.489,7628908,1,9068,348145,
290,C.489,7628907,1,9060,348145,
290,C.489,7628906,1,9070,348145,
290,C.489,7628905,1,9064,348145,
290,C.489,7628904,1,9069,348145,
290,C.489,7628903,1,9063,348145,
290,C.489,7628902,1,9067,348145,
290,C.489,7628901,1,9066,348145,
290,C.489,7628900,1,9061,348145,
290,C.489,7628899,1,9065,348145,
290,C.489,7628898,1,9062,348145,
290,C.489,7628897,1,9070,348145,
290,C.489,7628896,1,9068,348145,
290,C.489,7628895,1,9060,348145,
290,C.489,7628894,1,9069,348145,
290,C.489,7628893,1,9064,348145,
290,C.489,7628892,1,9067,348145,
290,C.489,7628891,1,9066,348145,
290,C.489,7628890,1,9063,348145,
290,C.489,7628889,1,9065,348145,
290,C.489,7628888,1,9061,348145,
290,C.489,7628887,1,9062,348145,
290,C.489,7628886,1,9060,348145,
290,C.489,7628885,1,9064,348145,
290,C.489,7628884,1,9063,348145,
290,C.489,7628883,1,9061,348145,
290,C.489,7628882,1,9060,348146,
290,C.489,7628881,1,9062,348145,
190,C.489,7626201,0,9067,348102,
190,C.489,7626200,0,9065,348102,
190,C.489,7626199,0,9068,348102,
190,C.489,7626198,0,9070,348102,
190,C.489,7626197,0,9069,348102,
190,C.489,7626196,0,9067,348102,
190,C.489,7626195,0,9066,348102,
190,C.489,7626194,0,9065,348102,
190,C.489,7626193,0,9062,348102,
190,C.489,7626192,0,9068,348102,
190,C.489,7626191,0,9060,348102,
190,C.489,7626190,0,9070,348102,
190,C.489,7626189,0,9064,348102,
190,C.489,7626188,0,9069,348102,
190,C.489,7626187,0,9063,348102,
190,C.489,7626186,0,9067,348102,
190,C.489,7626185,0,9066,348102,
190,C.489,7626184,0,9061,348102,
190,C.489,7626183,0,9065,348102,
190,C.489,7626182,0,9062,348102,
190,C.489,7626181,0,9068,348102,
190,C.489,7626180,0,9060,348102,
190,C.489,7626179,0,9070,348102,
190,C.489,7626178,0,9064,348102,
190,C.489,7626177,0,9069,348102,
190,C.489,7626176,0,9063,348102,
190,C.489,7626175,0,9067,348102,
190,C.489,7626174,0,9066,348102,
190,C.489,7626173,0,9061,348102,
190,C.489,7626172,0,9065,348102,
190,C.489,7626171,0,9062,348102,
190,C.489,7626170,0,9068,348102,
190,C.489,7626169,0,9060,348102,
190,C.489,7626168,0,9070,348102,
190,C.489,7626167,0,9064,348102,
190,C.489,7626166,0,9069,348102,
190,C.489,7626165,0,9063,348102,
190,C.489,7626164,0,9067,348102,
190,C.489,7626163,0,9066,348102,
190,C.489,7626162,0,9061,348102,
190,C.489,7626161,0,9065,348102,
190,C.489,7626160,0,9062,348102,
190,C.489,7626159,0,9068,348102,
190,C.489,7626158,0,9060,348102,
190,C.489,7626157,0,9070,348102,
190,C.489,7626156,0,9064,348102,
190,C.489,7626155,0,9069,348102,
190,C.489,7626154,0,9063,348102,
190,C.489,7626153,0,9067,348102,
190,C.489,7626152,0,9066,348102,
190,C.489,7626151,0,9061,348102,
190,C.489,7626150,0,9065,348102,
190,C.489,7626149,0,9062,348102,
190,C.489,7626148,0,9068,348100,
190,C.489,7626147,0,9060,348102,
190,C.489,7626146,0,9064,348102,
190,C.489,7626145,0,9063,348102,
190,C.489,7626144,0,9061,348102,
190,C.489,7626143,0,9062,348102,
190,C.489,7626142,0,9060,348102,
190,C.489,7626141,0,9064,348101,
190,C.489,7626140,0,9063,348101,
190,C.489,7626139,0,9061,348101,
190,C.489,7626138,0,9062,348100,
190,C.489,7626137,0,9060,348099,
100,C.489,7624998,0,9003,348046,
100,C.489,7624997,0,9008,348050,
100,C.489,7624996,0,9048,348054,
100,C.489,7624995,0,9023,348046,
100,C.489,7624994,0,9002,348046,
100,C.489,7624993,0,9007,348050,
100,C.489,7624992,0,9047,348054,
100,C.489,7624991,0,9001,348046,
100,C.489,7624990,0,9006,348050,
100,C.489,7624989,0,9046,348054,
100,C.489,7624988,0,9022,348046,
100,C.489,7624987,0,9005,348050,
100,C.489,7624986,0,9045,348054,
100,C.489,7624985,0,9021,348046,
100,C.489,7624984,0,9020,348046,
100,C.489,7624983,0,9004,348050,
100,C.489,7624982,0,9019,348046,
100,C.489,7624981,0,9003,348050,
100,C.489,7624980,0,9018,348046,
100,C.489,7624979,0,9002,348050,
100,C.489,7624978,0,9001,348050,
100,C.489,7624977,0,9044,348052,
100,C.489,7624976,0,9043,348052,
100,C.489,7624975,0,9042,348052,
100,C.489,7624974,0,9041,348052,
200,C.489,7627715,0,9088,348127,
200,C.489,7627714,0,9080,348127,
200,C.489,7627713,0,9087,348127,
200,C.489,7627712,0,9083,348127,
200,C.489,7627711,0,9085,348127,
200,C.489,7627710,0,9081,348127,
200,C.489,7627709,0,9084,348127,
200,C.489,7627708,0,9086,348127,
200,C.489,7627707,0,9082,348127,
200,C.489,7627706,0,9088,348127,
200,C.489,7627705,0,9080,348127,
200,C.489,7627704,0,9087,348127,
200,C.489,7627703,0,9083,348127,
200,C.489,7627702,0,9085,348127,
200,C.489,7627701,0,9081,348127,
200,C.489,7627700,0,9084,348127,
200,C.489,7627699,0,9086,348127,
200,C.489,7627698,0,9082,348127,
200,C.489,7627697,0,9088,348127,
200,C.489,7627696,0,9080,348127,
200,C.489,7627695,0,9087,348127,
200,C.489,7627694,0,9083,348127,
200,C.489,7627693,0,9085,348127,
200,C.489,7627692,0,9081,348127,
200,C.489,7627691,0,9084,348127,
200,C.489,7627690,0,9086,348127,
200,C.489,7627689,0,9088,348128,
200,C.489,7627688,0,9082,348127,
200,C.489,7627687,0,9087,348128,
200,C.489,7627686,0,9080,348127,
200,C.489,7627685,0,9085,348128,
200,C.489,7627684,0,9083,348127,
200,C.489,7627683,0,9081,348127,
200,C.489,7627682,0,9084,348127,
200,C.489,7627681,0,9082,348127,
200,C.489,7627680,0,9080,348127,
200,C.489,7627679,0,9083,348128,
200,C.489,7627678,0,9081,348129,
200,C.489,7628024,1,9082,348135,
200,C.489,7628023,1,9083,348135,
200,C.489,7628022,1,9081,348135,
200,C.489,7628021,1,9082,348134,
200,C.489,7628020,1,9086,348135,
200,C.489,7628019,1,9083,348134,
200,C.489,7628018,1,9081,348134,
200,C.489,7628017,1,9086,348134,
200,C.489,7628016,1,9082,348134,
200,C.489,7628015,1,9080,348134,
200,C.489,7628014,1,9088,348135,
200,C.489,7628013,1,9083,348134,
200,C.489,7628012,1,9087,348135,
200,C.489,7628011,1,9081,348134,
200,C.489,7628010,1,9085,348135,
200,C.489,7628009,1,9086,348134,
200,C.489,7628008,1,9084,348135,
100,C.489,7624973,0,9040,348054,
190,C.489,7626475,1,9067,348105,
190,C.489,7626474,1,9065,348107,
190,C.489,7626473,1,9068,348107,
190,C.489,7626472,1,9070,348106,
190,C.489,7626471,1,9069,348106,
190,C.489,7626470,1,9067,348106,
190,C.489,7626469,1,9066,348105,
190,C.489,7626468,1,9065,348106,
190,C.489,7626467,1,9062,348105,
190,C.489,7626466,1,9068,348106,
190,C.489,7626465,1,9060,348105,
190,C.489,7626464,1,9070,348106,
190,C.489,7626463,1,9064,348105,
190,C.489,7626462,1,9069,348106,
190,C.489,7626461,1,9063,348106,
190,C.489,7626460,1,9067,348106,
190,C.489,7626459,1,9066,348106,
190,C.489,7626458,1,9061,348106,
190,C.489,7626457,1,9065,348106,
190,C.489,7626456,1,9062,348106,
190,C.489,7626455,1,9068,348106,
190,C.489,7626454,1,9060,348106,
190,C.489,7626453,1,9070,348106,
190,C.489,7626452,1,9064,348106,
190,C.489,7626451,1,9069,348106,
190,C.489,7626450,1,9063,348106,
190,C.489,7626449,1,9067,348104,
190,C.489,7626448,1,9066,348104,
190,C.489,7626447,1,9061,348106,
190,C.489,7626446,1,9065,348104,
190,C.489,7626445,1,9062,348106,
190,C.489,7626444,1,9068,348106,
190,C.489,7626443,1,9060,348106,
190,C.489,7626442,1,9070,348106,
190,C.489,7626441,1,9064,348106,
190,C.489,7626440,1,9069,348106,
190,C.489,7626439,1,9063,348106,
190,C.489,7626438,1,9067,348106,
190,C.489,7626437,1,9066,348106,
190,C.489,7626436,1,9061,348106,
190,C.489,7626435,1,9065,348106,
190,C.489,7626434,1,9062,348104,
190,C.489,7626433,1,9068,348106,
190,C.489,7626432,1,9060,348104,
190,C.489,7626431,1,9070,348106,
190,C.489,7626430,1,9064,348104,
190,C.489,7626429,1,9069,348106,
190,C.489,7626428,1,9063,348106,
190,C.489,7626427,1,9067,348106,
190,C.489,7626426,1,9066,348106,
190,C.489,7626425,1,9061,348106,
190,C.489,7626424,1,9065,348106,
190,C.489,7626423,1,9062,348106,
190,C.489,7626422,1,9068,348106,
190,C.489,7626421,1,9060,348106,
190,C.489,7626420,1,9064,348106,
190,C.489,7626419,1,9063,348106,
190,C.489,7626418,1,9061,348106,
190,C.489,7626417,1,9062,348106,
190,C.489,7626416,1,9060,348106,
190,C.489,7626415,1,9064,348106,
190,C.489,7626414,1,9063,348106,
190,C.489,7626413,1,9061,348106,
190,C.489,7626412,1,9062,348106,
190,C.489,7626411,1,9060,348106,
200,C.489,7628007,1,9082,348134,
200,C.489,7628006,1,9088,348134,
200,C.489,7628005,1,9080,348134,
200,C.489,7628004,1,9087,348136,
200,C.489,7628003,1,9083,348134,
200,C.489,7628002,1,9085,348134,
200,C.489,7628001,1,9081,348134,
200,C.489,7628000,1,9084,348134,
200,C.489,7627999,1,9086,348134,
200,C.489,7627998,1,9082,348136,
200,C.489,7627997,1,9088,348136,
200,C.489,7627996,1,9080,348134,
200,C.489,7627995,1,9087,348134,
200,C.489,7627994,1,9083,348136,
200,C.489,7627993,1,9085,348134,
200,C.489,7627992,1,9081,348136,
200,C.489,7627991,1,9084,348136,
200,C.489,7627990,1,9086,348136,
200,C.489,7627989,1,9082,348134,
200,C.489,7627988,1,9088,348134,
200,C.489,7627987,1,9080,348136,
200,C.489,7627986,1,9087,348134,
200,C.489,7627985,1,9083,348134,
200,C.489,7627984,1,9085,348134,
200,C.489,7627983,1,9081,348134,
200,C.489,7627982,1,9084,348134,
200,C.489,7627981,1,9086,348134,
200,C.489,7627980,1,9082,348134,
200,C.489,7627979,1,9088,348134,
200,C.489,7627978,1,9080,348134,
200,C.489,7627977,1,9087,348134,
200,C.489,7627976,1,9083,348134,
200,C.489,7627975,1,9085,348134,
200,C.489,7627974,1,9081,348134,
200,C.489,7627973,1,9084,348134,
200,C.489,7627972,1,9086,348137,
200,C.489,7627971,1,9070,348138,
200,C.489,7627970,1,9082,348134,
200,C.489,7627969,1,9069,348138,
200,C.489,7627968,1,9080,348134,
200,C.489,7627967,1,9067,348138,
200,C.489,7627966,1,9083,348134,
200,C.489,7627965,1,9066,348138,
200,C.489,7627964,1,9065,348138,
200,C.489,7627963,1,9081,348134,
200,C.489,7627962,1,9084,348137,
200,C.489,7627961,1,9082,348137,
200,C.489,7627960,1,9080,348137,
200,C.489,7627959,1,9064,348137,
200,C.489,7627958,1,9063,348137,
200,C.489,7627957,1,9061,348137,
90,C.489,7624218,1,9047,348013,
90,C.489,7624217,1,9046,348013,
90,C.489,7624216,1,9045,348013,
90,C.489,7624215,1,9049,348013,
90,C.489,7624214,1,9048,348013,
90,C.489,7624213,1,9047,348014,
90,C.489,7624212,1,9042,348013,
90,C.489,7624211,1,9046,348014,
90,C.489,7624210,1,9041,348013,
90,C.489,7624209,1,9045,348014,
90,C.489,7624208,1,9040,348013,
90,C.489,7624207,1,9049,348014,
90,C.489,7624206,1,9044,348013,
90,C.489,7624205,1,9048,348014,
90,C.489,7624204,1,9043,348013,
90,C.489,7624203,1,9042,348014,
90,C.489,7624202,1,9047,348014,
90,C.489,7624201,1,9041,348014,
90,C.489,7624200,1,9046,348014,
90,C.489,7624199,1,9040,348014,
90,C.489,7624198,1,9045,348014,
90,C.489,7624197,1,9044,348014,
90,C.489,7624196,1,9049,348014,
90,C.489,7624195,1,9043,348014,
90,C.489,7624194,1,9048,348014,
90,C.489,7624193,1,9042,348014,
90,C.489,7624192,1,9047,348014,
90,C.489,7624191,1,9041,348014,
90,C.489,7624190,1,9046,348014,
90,C.489,7624189,1,9040,348014,
90,C.489,7624188,1,9045,348014,
90,C.489,7624187,1,9044,348014,
90,C.489,7624186,1,9049,348014,
90,C.489,7624185,1,9043,348014,
90,C.489,7624184,1,9048,348014,
90,C.489,7624183,1,9042,348014,
90,C.489,7624182,1,9047,348014,
90,C.489,7624181,1,9041,348014,
90,C.489,7624180,1,9046,348014,
90,C.489,7624179,1,9040,348014,
90,C.489,7624178,1,9045,348014,
90,C.489,7624177,1,9044,348014,
90,C.489,7624176,1,9049,348014,
90,C.489,7624175,1,9043,348014,
90,C.489,7624174,1,9048,348014,
90,C.489,7624173,1,9042,348014,
90,C.489,7624172,1,9047,348014,
90,C.489,7624171,1,9041,348014,
90,C.489,7624170,1,9046,348014,
90,C.489,7624169,1,9040,348014,
90,C.489,7624168,1,9045,348014,
90,C.489,7624167,1,9044,348014,
90,C.489,7624166,1,9043,348014,
90,C.489,7624165,1,9042,348014,
90,C.489,7624164,1,9041,348014,
90,C.489,7624163,1,9040,348014,
90,C.489,7624162,1,9044,348014,
90,C.489,7624161,1,9043,348014,
90,C.489,7624160,1,9042,348014,
90,C.489,7624159,1,9041,348014,
90,C.489,7624158,1,9040,348014,
193,F.489,7627001,1,77,348116,
193,F.489,7626736,0,77,348110,
193,F.489,7626735,0,76,348110,
193,F.489,7626734,0,74,348111,
193,F.489,7626733,0,75,348110,
193,F.489,7626732,0,38,348108,
193,F.489,7626731,0,37,348108,
193,F.489,7626730,0,77,348110,
193,F.489,7626729,0,36,348108,
193,F.489,7626728,0,74,348110,
193,F.489,7626727,0,76,348110,
193,F.489,7626726,0,75,348110,
193,F.489,7626725,0,74,348110,
193,F.489,7626724,0,77,348110,
193,F.489,7626723,0,76,348110,
193,F.489,7626722,0,75,348110,
193,F.489,7626721,0,74,348110,
193,F.489,7626720,0,77,348110,
193,F.489,7626719,0,76,348110,
193,F.489,7626718,0,75,348110,
193,F.489,7626717,0,74,348110,
193,F.489,7626716,0,77,348110,
193,F.489,7626715,0,76,348110,
193,F.489,7626714,0,75,348110,
193,F.489,7626713,0,74,348110,
193,F.489,7626712,0,77,348110,
193,F.489,7626711,0,76,348110,
193,F.489,7626710,0,75,348110,
193,F.489,7626709,0,74,348110,
193,F.489,7626708,0,77,348110,
193,F.489,7626707,0,76,348110,
193,F.489,7626706,0,75,348110,
193,F.489,7626705,0,74,348110,
193,F.489,7626704,0,77,348110,
193,F.489,7626703,0,76,348110,
193,F.489,7626702,0,75,348110,
193,F.489,7626701,0,74,348110,
193,F.489,7626700,0,77,348110,
193,F.489,7626699,0,76,348110,
193,F.489,7626698,0,75,348110,
193,F.489,7626697,0,74,348110,
193,F.489,7626696,0,77,348110,
193,F.489,7626695,0,76,348110,
193,F.489,7626694,0,75,348110,
193,F.489,7626693,0,74,348110,
193,F.489,7626692,0,77,348110,
193,F.489,7626691,0,76,348110,
193,F.489,7626690,0,75,348110,
193,F.489,7626689,0,74,348110,
193,F.489,7626688,0,77,348112,
193,F.489,7626687,0,76,348112,
193,F.489,7626686,0,75,348112,
193,F.489,7626685,0,74,348112,
195,F.489,7627472,0,57,348125,
195,F.489,7627471,0,56,348125,
195,F.489,7627470,0,58,348125,
195,F.489,7627469,0,57,348124,
195,F.489,7627468,0,56,348124,
195,F.489,7627467,0,58,348124,
195,F.489,7627466,0,57,348124,
195,F.489,7627465,0,56,348124,
195,F.489,7627464,0,58,348124,
195,F.489,7627463,0,57,348124,
195,F.489,7627462,0,56,348124,
195,F.489,7627461,0,58,348124,
195,F.489,7627460,0,57,348124,
195,F.489,7627459,0,56,348124,
195,F.489,7627458,0,58,348124,
195,F.489,7627457,0,57,348124,
195,F.489,7627456,0,56,348124,
195,F.489,7627455,0,58,348124,
195,F.489,7627454,0,57,348124,
195,F.489,7627453,0,56,348124,
195,F.489,7627452,0,58,348124,
195,F.489,7627451,0,57,348124,
195,F.489,7627450,0,56,348124,
195,F.489,7627449,0,58,348124,
195,F.489,7627448,0,57,348124,
195,F.489,7627447,0,56,348124,
195,F.489,7627446,0,58,348124,
195,F.489,7627445,0,57,348124,
195,F.489,7627444,0,56,348124,
195,F.489,7627443,0,58,348124,
195,F.489,7627442,0,57,348124,
195,F.489,7627441,0,56,348124,
195,F.489,7627440,0,58,348124,
195,F.489,7627439,0,57,348124,
195,F.489,7627438,0,56,348124,
195,F.489,7627437,0,58,348124,
195,F.489,7627436,0,57,348124,
195,F.489,7627435,0,56,348124,
195,F.489,7627434,0,58,348124,
195,F.489,7627433,0,57,348124,
195,F.489,7627432,0,56,348124,
195,F.489,7627431,0,58,348123,
195,F.489,7627430,0,57,348123,
195,F.489,7627429,0,56,348123,
194,F.489,7627246,0,37,348119,
194,F.489,7627245,0,36,348119,
194,F.489,7627244,0,38,348118,
194,F.489,7627243,0,37,348118,
194,F.489,7627242,0,36,348118,
194,F.489,7627241,0,38,348118,
194,F.489,7627240,0,37,348118,
194,F.489,7627239,0,36,348118,
194,F.489,7627238,0,38,348118,
194,F.489,7627237,0,37,348118,
194,F.489,7627236,0,36,348118,
194,F.489,7627235,0,38,348118,
194,F.489,7627234,0,37,348118,
194,F.489,7627233,0,36,348118,
194,F.489,7627232,0,38,348118,
194,F.489,7627231,0,37,348118,
194,F.489,7627230,0,36,348118,
194,F.489,7627229,0,38,348118,
194,F.489,7627228,0,37,348118,
194,F.489,7627227,0,36,348118,
194,F.489,7627226,0,38,348118,
194,F.489,7627225,0,37,348118,
194,F.489,7627224,0,36,348118,
194,F.489,7627223,0,38,348118,
194,F.489,7627222,0,37,348118,
194,F.489,7627221,0,36,348118,
194,F.489,7627220,0,38,348118,
194,F.489,7627219,0,37,348118,
194,F.489,7627218,0,36,348118,
194,F.489,7627217,0,38,348118,
